,Unnamed: 0,userid,a,v,t,z,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40,s2,s1
33,1546,116,6.137612203345215,-0.060912969725699005,0.8562941954959922,0.5567181940399121,0.717318623259518,0.10173750098215488,0.2320220982606935,0.08674572078190816,6.18711676339366,-0.03095423999910295,0.4651881377830576,0.5089942314383474,0.6709729759831469,0.10800102181155176,0.2311950933129004,0.08601709655010494,5.928799847945029,-0.03782119771306426,0.4626863048023777,0.5213390897762474,0.7361082178171136,0.11955915384275193,0.2399784986470061,0.08431923110619813,5.878595618101048,-0.18948036746190655,0.4670201664080075,0.5486790229513802,0.6115949777369681,0.1440314102788332,0.2577229925538645,0.08556838125335384,4.802312879780887,0.15220344985181578,0.5102330321914194,0.4647534960174416,0.6236848621675617,0.15716722187860716,0.24705784812893394,0.09018746646884794,4.699156391700961,0.0473265704917754,0.4826734369815476,0.506448920297674,103.0,-3
34,1593,141,5.525600495334004,-0.17800542644531922,0.8925692987629492,0.5261893615200813,0.6762327484259026,0.18209886555692265,0.27062695219298777,0.08551823182990985,4.747287234114898,-0.4293550342026854,0.5360275380513029,0.5745093691110377,0.644459374016529,0.10992876306969708,0.22026684787298,0.08352017156017841,5.740007185264147,-0.047305830653491435,0.4524356731232448,0.5360611581238809,0.6335777504154804,0.13271467904971593,0.2440005226117289,0.08587341110387348,5.1265020759892135,-0.10928661276482506,0.4872968993832888,0.5069018824867212,0.6067338609989489,0.1592714607417943,0.26073423290474224,0.08674613749570262,4.61560201939175,-0.2491343236309827,0.5173555000833069,0.5322725250206753,0.6408571638609962,0.1653646290693372,0.2488037184060883,0.09081341534804203,4.6879448999075874,-0.17842860990957402,0.4943556567780181,0.5367929970417322,-24.0,-19
35,1640,25,5.590414145197892,-0.20697083772319808,0.7102027731615044,0.5480831835206617,0.5943415891349145,0.14453433682088027,0.26327115418858016,0.08535361362729711,4.765777177035615,-0.03586148760788526,0.5078178523248167,0.5014234948789065,0.7022498079260202,0.100862441204983,0.22427637905032075,0.08501415921941073,6.309225626078487,-0.027589308297581543,0.4486895204565343,0.5000502345129159,0.6717112022268428,0.180009069777193,0.2544517571981717,0.08519101986575736,4.798090573248166,-0.4229744164938096,0.5180595253559324,0.5830395236379311,0.6802755901194028,0.14074961866105484,0.2257409417515183,0.08396324011346172,5.264960076871023,-0.30218946094167104,0.4719464604345564,0.5355366404058955,0.5711936544942282,0.2011223207316236,0.27336184980640776,0.09174419974268627,3.991811835570206,-0.09055196965820296,0.5409025251868508,0.5357677376118795,-208.0,-21
36,1687,139,4.761567409137415,0.046409775267053865,0.5661148841225401,0.5631865347669015,0.5427979954039222,0.12556864798109402,0.18101184264015666,0.07749864389687178,4.953993573745972,-0.0712183980548666,0.3999361168113723,0.5660642465828579,0.5621288888556111,0.15789029494080142,0.26255614668025723,0.08810631501264249,4.405672507344828,0.13605339936437527,0.5169368029450688,0.5065598201994559,0.5132350234658953,0.1687342473366467,0.22588870320049986,0.08433028749025889,4.182703136867174,-0.1286925994083538,0.4792610238777721,0.4946717312441518,0.5831267934454003,0.1803182564690699,0.2905595768676164,0.0879871068464255,4.190833038462004,0.27635074922201885,0.5635410313259157,0.4897433834406941,0.5283725752290969,0.18529202235036268,0.2322037901333139,0.0884529815313432,4.019562882105565,0.1668951412335978,0.4827340537075952,0.5209696326471266,427.0,11
37,1734,154,9.849171854531596,-0.48671269184709204,0.4772629765958417,0.634466030057629,1.024302548739748,0.1198531183413446,0.2300267736910968,0.08581785608320514,7.248433583231052,-0.3364010336282861,0.4585152027319309,0.598716808112484,0.9232634501306528,0.11762061893278992,0.2306002079864559,0.08679042573361474,6.877376292588309,-0.3194990455986935,0.4550549481147052,0.5699825307028726,0.9675515487334296,0.11636236622049505,0.22691028321486714,0.08741157026818416,7.160929536610053,-0.31487283168960395,0.4554679486264241,0.5852277193037434,0.9231141588170187,0.1175145676969234,0.2313612310353772,0.0856959346515948,6.752364214180982,-0.3314809480266646,0.4583251341439981,0.5722005681274843,0.9177799476779382,0.1234486606682286,0.224658219591346,0.08829525688500639,6.468863745229768,-0.28895756361200303,0.4458803876776187,0.5543345403577081,-704.0,-47
38,1781,92,7.739358708150394,-0.2660453700832233,0.5850434941735272,0.5873923038132643,0.7975369777505167,0.0874457161522301,0.2283983017516381,0.08489924436171628,7.113754838858867,-0.07877544213147852,0.4518560287916763,0.5302604017521778,0.6805665154882073,0.11282671972910252,0.2313306730847188,0.08519468369187617,5.798455667510202,-0.09910049495472392,0.466711340608283,0.515986813088365,1.0524575528421936,0.12201941115758935,0.2254337601193902,0.08564677964611912,7.263164560512591,-0.3453233998550826,0.4570506792690568,0.6043716920190021,0.8407940383952905,0.1228125718339522,0.23284266748116464,0.08599931385122378,6.368670186772697,-0.27277378565431737,0.4699157199235119,0.5797304762773003,0.9445409403231166,0.14523834265675292,0.2324310202556811,0.09005382474346751,6.223113830692755,-0.3513536938974605,0.4553926605572798,0.5771839184828315,-296.0,-31
39,1828,147,4.9622699599187925,-0.17417926046586515,0.9993257411877418,0.5438108983135488,0.6128026039820669,0.1370778959125053,0.2443996770620473,0.08499674397062172,4.936653663648027,-0.06471143202920324,0.4998347943661596,0.5426534788884372,0.6137954811772414,0.13713631783797078,0.24969855776411864,0.08792198771734865,4.982491579387792,0.0350847201175415,0.4981759009450869,0.5057021566115877,0.5671812100441308,0.19189109886825773,0.2890898567780886,0.08605394908666811,4.158728429226815,-0.3305080176827044,0.5686879712903141,0.5574449342293,0.5430560532485961,0.1667682056382283,0.27156231264862285,0.08534633140746004,4.2153525124595514,-0.1521151694947565,0.5346464705209957,0.5178773885991671,0.6556951215069676,0.1494234891093038,0.23441936010377604,0.08930906165479602,5.025637564895943,-0.15285412156091716,0.4662893865370574,0.5323427972155224,139.0,-15
40,1875,156,7.265357700739205,-0.3051810989714136,0.6487866712801631,0.5815935628919131,0.8196271422500869,0.1112343470345376,0.21938940610343605,0.08589264886876809,6.589921165059126,-0.232653786006084,0.4485622416154376,0.5618161560066158,0.7170177825573381,0.09908306566238168,0.22313022168747465,0.08694245571971597,6.305315618758232,-0.02267413183929497,0.4495740763714886,0.4991919976596924,0.7437635640075838,0.12112630345968706,0.2385687817403984,0.08625420673656595,5.7511441337628355,-0.18727309957978336,0.47299337137771,0.5393661594118158,0.8812959013447453,0.17041518040774806,0.2533122346885549,0.08546430507411973,5.729494256996935,-0.4894156836154714,0.4971062656587034,0.5880185902817938,0.9522549582460738,0.15544788804489082,0.24052400626414105,0.09087114513175013,6.121052231476551,-0.3766396764667642,0.4713931253642235,0.5844040389360317,-108.0,-33
41,1922,107,7.414121767787867,-0.3666694995759289,0.7445797108966116,0.6146212498486628,0.7814722482584439,0.14152330880539704,0.235968107977368,0.08754722880364288,5.655178787012512,-0.32125269822893565,0.4822934314796912,0.5685944975944939,0.7266956064008485,0.1141994850631444,0.2277561190306449,0.0870911812760404,5.971126731846153,-0.16915536148586738,0.4591282155013544,0.5323964299373704,0.8442788657667584,0.12040156257523155,0.23054927859062424,0.08650553585950625,6.313401336994152,-0.2705384901722159,0.4687426305045799,0.5727599494456975,0.8054666305817163,0.11586810688123927,0.23649170900353,0.08683914643347115,6.38623856313468,-0.24556886375411416,0.4662224880231943,0.5587858739534379,0.7673938268464907,0.1407019977639984,0.2393527538627733,0.0905535110240648,5.516593104065932,-0.2452986896929903,0.4686044272772117,0.5499243558632111,-108.0,-35
42,1969,167,4.390307101519402,-0.5041492512468934,0.361002670336427,0.5513931520279607,0.5670242639437028,0.2162499601874337,0.31954456557630395,0.08840880901675413,3.9440835192081964,-0.35977208574890623,0.6170962677427803,0.5575873016453176,0.7264866049499493,0.17003001734098575,0.2652649695814286,0.08839354591381343,5.02085446297165,-0.3846676575472234,0.522840483763754,0.5651159932928967,0.6324249602852116,0.3775536164564618,0.5514741544661826,0.08766474916663015,2.4185285307794993,-0.4071298844956396,1.3235914837242102,0.5470047790707431,0.6162486565159264,0.27489166289303724,0.14022556605180692,0.09228648503302353,3.5174380258619906,-0.7814990969493929,0.3805564458710304,0.4973598111114865,0.7878856123080675,0.2719410913867336,0.2723043755110636,0.09111966156615728,4.241125384763083,-0.7255799454249344,0.5522400293699824,0.5679591046034053,-280.0,-35
43,2016,32,3.860185743144021,0.27022375500584184,0.6532243318687481,0.4923513761420658,0.6197388769247498,0.22082941723692304,0.3013066943282097,0.08647929790656296,4.066801151626317,0.5516488029053056,0.6073233983145337,0.4328067534996234,0.5215828446618069,0.18348398329250734,0.2614109647338809,0.08707174184154902,3.9669504101431055,0.1496202308720322,0.5400838937125995,0.5146957870412165,0.5250339628796484,0.20787758273027052,0.2994398580306332,0.08674862440028068,3.75729413249416,0.25218784381144105,0.6122534310903504,0.4411101181382838,0.4854530126178189,0.2207130444337341,0.3527662699503642,0.08791948540349909,3.3556461614351405,0.07277749610881555,0.6937294933316926,0.5002694636993751,0.7339520088286703,0.2652576320361063,0.23677156684524556,0.09271036035295464,4.158509244250827,0.7165173856441904,0.5083481641998121,0.44549927621433205,711.0,21
44,2063,96,7.238309801914505,-0.08005526596412241,0.6932530883205658,0.5212382734251585,0.7441177026303867,0.09619715642447622,0.2287446119948309,0.08590256875193435,6.598869911107075,0.03362493073350021,0.4522918631265456,0.4849979714615307,0.7266673306928061,0.09764947970699207,0.2250844397916089,0.08637488950286372,6.605553545617443,-0.031634368982182165,0.4439981131846541,0.5178922065628089,0.7546842168633275,0.10826601190914316,0.2227099117597684,0.08551508379151898,6.355714294966682,-0.15342084353638874,0.4550936645226855,0.5367509576823858,0.7210132995878659,0.10603310779579526,0.22890548125549545,0.08457355601493374,6.1383113241872085,-0.0939387246992946,0.4606558290412106,0.5221600078943832,0.7118161478254477,0.14088913282987656,0.2388504830442227,0.09204204707284087,5.275898030022865,-0.13770022033848156,0.4694244733903522,0.5280274651644525,3.0,-11
45,2110,53,4.072532222290957,0.004390375407586061,1.1402830618869786,0.4657523305156665,0.5373031961584659,0.18885210375447148,0.30730531569475816,0.08627686823826781,3.9022814804538815,-0.18228042220925114,0.5958324795576958,0.5160194738200294,0.5591196989091819,0.17145179424918552,0.2780827416314402,0.08791413446521029,4.255335868994036,0.15670986161029335,0.5535098676796464,0.4932428191301007,0.5296644196928297,0.1840839471777886,0.2491641925639721,0.08548413892751623,4.06939441020603,-0.281621921506171,0.5254689560617559,0.5231101266194348,0.5156184360480071,0.18830439014607106,0.2882210857457055,0.08815919433705738,3.971406238564228,0.07597425946987453,0.5666059682665346,0.4811594453844698,0.55154087309874,0.1863861395024229,0.25309576248594456,0.09081653410912033,4.056923321330002,0.08337129125325428,0.5141142921373746,0.4816466477642056,243.0,-3
46,2157,56,3.4550356114379337,-0.2197769585732188,1.7848041258443894,0.4961489702285087,0.5260671705170482,0.1958925799886948,0.3032909907906757,0.08753160078404036,3.7759768770948035,-0.18621963836662808,0.604370209793729,0.5158609925713329,0.5562722274823362,0.1802807552224781,0.2965100490758757,0.08681792525340445,4.140306637593269,-0.17322110504485708,0.5745227745929028,0.5267572545977595,0.5660343362315806,0.2021201192460115,0.30998382454689144,0.08797045048065037,4.015655153536551,-0.3258488464990335,0.603696269704839,0.5421452185670355,0.5226311785859172,0.1932722395834035,0.2928693570749147,0.08920701287622372,3.927736535825472,-0.16715104802515962,0.5761965377662714,0.5126091240649779,0.5785692419552735,0.2227602750542957,0.27396160452120083,0.09318351785330023,3.890142737728332,-0.2576070856004894,0.5514346909554229,0.5460820620477272,-112.0,-17
47,2204,19,5.04849463833121,-0.6086487262522378,0.7461471030075638,0.5609009564226628,0.7166364600617652,0.21555060046727206,0.3116439998224185,0.08616186525054807,4.4953047918953875,-0.5424815466522334,0.603895784649992,0.5948291238219587,0.975567612294609,0.21305676984468894,0.2931876434629669,0.08484817924664068,5.584714134457713,-0.6625999947623689,0.5578061216809587,0.6184541391816617,0.5849509919748563,0.20931681131568908,0.2676117257162325,0.08864978592201095,4.059583225947591,-0.4646507604957882,0.5592159410621721,0.5380974698642103,0.6934729530932929,0.21645429939087749,0.2770756932261799,0.09105394979489698,4.223008477350793,-0.6069442643463995,0.5575096909757017,0.5116421223152446,0.8583445085774877,0.21399132857247127,0.2555036042135713,0.09239571240619067,4.998399035211283,-0.5424672965400561,0.515863130067152,0.575501606602427,-376.0,-41
48,2251,48,7.0211576858776255,-0.3797435388332721,0.6556554158107084,0.5944569359110949,0.9622530375010402,0.1212448385991821,0.2324014335997281,0.0851735006693581,6.913540835117236,-0.3431207392950324,0.4644271903899643,0.5899233577907917,0.7659158745103902,0.1037309067217942,0.2297403686784952,0.08586649875082476,6.407827286228338,-0.1577913960567689,0.4548146807415373,0.5437272213592149,0.7806089354459351,0.1524771948512592,0.24793400765350415,0.08602706055296021,5.5417197008459915,-0.34602618473691915,0.4948263896672057,0.5787960991856589,0.6357027861068171,0.15401447546916786,0.2531648655490851,0.08842898176379953,4.8575312956281635,-0.23893511188208305,0.5047956330249362,0.5377587087795939,0.8454549123090562,0.17309256183560648,0.2445734622262281,0.08924684074928843,5.423161194629376,-0.4205273640161549,0.4831910876361967,0.5617303872275461,-372.0,-37
49,2298,44,5.808454613821123,-0.04293958318058391,1.1520955182611416,0.5268454848758485,0.6785753880596059,0.11180023594388472,0.2301724747594459,0.08673546392175388,5.8188481159506384,-0.0317313184311479,0.46294922908469105,0.5083380512462524,0.7409168297996598,0.12204411324450384,0.2369896900984695,0.08639923317936217,5.896646390438153,-0.19589732901659215,0.4741263147265562,0.5569722653467282,0.63183202683871,0.1318207948284384,0.24509792875962494,0.08848380835384143,5.189884548507076,-0.03821247548061184,0.4931615554846462,0.5073205775515963,0.6645019870943037,0.15467191037022796,0.26856405609031314,0.08483331259123493,4.838629742521364,0.2688202326890716,0.5272778091588151,0.4499486930641373,0.6457614605644157,0.1491184853140012,0.2332198012053741,0.09050568394012387,4.892088944030338,-0.046803372876799115,0.469829298889093,0.5041639718153086,216.0,-3
50,2345,120,3.7475544183636447,0.5880397350950046,0.8423367733953254,0.4539402124608279,1.0218858891514482,0.32366452266958,0.357499485047361,0.0866879240764408,4.924748599982916,1.053071480490047,0.7001137369804754,0.3721860300933055,0.8371678690013352,0.173854272172166,0.26487754468005875,0.08572204377223246,5.439972714371509,0.5367611905782148,0.5193209672748801,0.4202050406893786,0.5016386560816944,0.306030896661807,0.3278915845812932,0.09259985901600146,2.883530847824733,0.5160359744695241,0.8005139500356508,0.4723984116140573,0.9246325099745574,0.4259131704687424,0.3102949836421806,0.09571151459688053,3.7804294261079936,1.3963668823318605,0.7851058218645575,0.4077454830575912,0.47421506769003496,0.27533344195951515,0.33504022019085444,0.09087150284129447,2.9674045554868216,-0.07445278501945163,0.6849324015898148,0.4931434742160484,835.0,35
51,2392,104,3.807188952332504,-0.15240905711928202,0.8439337325362537,0.5614405267026097,0.5717665026048969,0.254383308498742,0.33096466803529995,0.08550968533394868,3.645632274374624,-0.4990676646642637,0.7041804097897886,0.6052439285428104,0.5345141016776195,0.15569192753242694,0.25582548648150394,0.08603882350454953,4.381684901137752,0.03384517779702414,0.5140444142033089,0.517135598987997,0.5095525392679481,0.1854292974876212,0.2763981128354789,0.08747950023510041,3.9135953304911912,0.09166402308205412,0.5653166681913785,0.4679404447537319,0.4441647919906256,0.2410898210734067,0.23792386387054826,0.0871600494011533,3.147344970774768,-0.10754652920624877,0.5847942581353558,0.5405151906896511,0.5147151246012387,0.2254356181358835,0.2938606854108874,0.09083729801011944,3.5395098172373314,-0.06791268432008238,0.5776807209072216,0.5062193509111941,171.0,-7
52,2439,103,4.039000776636278,-0.4024644298600347,0.9141852635434268,0.4789274403120301,0.6206477923280704,0.19257605313291698,0.28136012294375456,0.08615754698216756,4.2739880330870585,-0.4482653127980227,0.5618254991849062,0.548578929469428,0.5288954703501698,0.17170933668624713,0.28161748149686994,0.08818269370174121,4.179064883116518,-0.05090566357283981,0.5519481696331835,0.5089638614560873,0.5008834067306575,0.2285169958891961,0.2694556160460631,0.0875622019001998,3.483647234827348,-0.35403921299253194,0.5924571022808102,0.5243907831636901,1.0592036589718703,0.6547359882247671,0.2848838290929929,0.10115745586934037,3.375032515727176,-2.144119960553898,1.0758095864813388,0.5872473975848221,0.8527198120882821,0.26727690587495684,0.289040835898182,0.08977722920918364,4.534669688677403,-0.7244804290519891,0.5695891087593075,0.5912420710383299,-165.0,-33
53,2486,86,3.5586224052108557,-0.3883774927578764,0.996022798316718,0.5193943605469636,0.7083530559448651,0.19316509246247385,0.2279314101206096,0.08805731853608026,4.607329071110215,-0.5650316251187171,0.4861135143095506,0.5362747788939844,0.5273179800205726,0.17593411592044236,0.2806209878968716,0.08700253300729154,4.159142690145714,-0.09623830885926153,0.5541344418484399,0.5552132227670376,0.5158303645689526,0.3554137971047681,0.3795710938218282,0.09727209732883092,2.499189717149834,-0.5204023258749544,1.0273191230993493,0.5051324323329138,0.5257068457083155,0.20508469480419936,0.2494541842818243,0.08324751542925736,3.8907576882152872,-0.4746421697145869,0.5382365570991464,0.5486166958089668,0.5350463533639552,0.3402511931769389,0.3633131190214776,0.09286604340077613,2.822980804195199,-0.4071780222070886,0.7771805749021867,0.5485053339585989,-25.0,-27
54,2533,49,7.483826686488603,-0.5057540125420068,0.8019488921707676,0.6586167548806018,0.7862859532417837,0.13551801010400247,0.24650196355412626,0.08713906653176076,5.916942338711727,-0.3052765880899578,0.4838066544931767,0.5736809526071911,0.8383726771937593,0.13972641076894626,0.25030626364398234,0.08541913915180667,5.908977697028716,-0.3166827161799536,0.4926153873345235,0.5849798789223499,0.921721473443066,0.1513144019080234,0.2461204558817637,0.08586127131987739,6.122174950062301,-0.4568829435998272,0.4877807015555201,0.5961458390664488,0.7247519060269715,0.12854128452212318,0.2345946122591757,0.0870259037877335,5.7801673177352475,-0.2759539515456667,0.473730437909308,0.5463814726825484,0.7906680157607031,0.1459729895663892,0.23541564835138304,0.08874133833773754,5.490466948282298,-0.2717288086947025,0.475766110856646,0.5664728319830568,-172.0,-39
55,2580,50,4.247741751556792,-0.3660781153613955,0.9575252270280892,0.5694223030761257,0.6042370919902534,0.17429909268352287,0.28293395525649473,0.08800244648345826,4.414988569760042,-0.27876552611979605,0.5544679488019378,0.5349573466614286,0.6890523619871971,0.14899207914697302,0.2606430705620367,0.08719045872674769,5.193889158914733,-0.24517028662094484,0.5032850786918867,0.5611462108313975,0.5736828374580389,0.20857276740155886,0.3158565662278579,0.08787715039817469,3.917337173237124,-0.3584144968945551,0.6090764207123301,0.5514769846040948,0.6052482689413987,0.276878213190777,0.3628115867736944,0.09039593777482458,3.4635345181042987,-0.6771079564426833,0.7614640422842901,0.5601831845098962,0.535269813714963,0.23460831358926015,0.2688708104120566,0.09357538149731992,3.523615770820479,-0.14050477776680576,0.5684507328005878,0.5584356920787275,-121.0,-25
56,2627,17,5.139851231547342,-0.02099341817995122,0.7204017778721449,0.4543569131767848,0.5274313149397827,0.14876625845976604,0.2388057563918396,0.08307250891222315,4.504698721351069,0.06520116149968863,0.4981367057473946,0.471687268551539,0.6408296254496738,0.12736970292507804,0.23875151349533685,0.08576412910808066,5.370993207734326,0.061509253470436176,0.4789394826244793,0.4620577767985393,0.5434481690802898,0.1809836940736292,0.2785800685166842,0.08340098793870418,4.110056608175617,0.21681933538739528,0.5674914548153466,0.4420927648966579,0.830125325306073,0.13865991829527202,0.21831146845830152,0.0849822867890582,5.919995170739078,-0.38657598981029934,0.4421953216758449,0.5572937768554757,0.5951356450256993,0.16432573375114212,0.2323159773352416,0.08812452204414215,4.569009022539476,-0.14815029125821996,0.4755408674069368,0.4969344751991848,208.0,-7
57,2674,39,7.1765376052033,-0.8947314066453206,0.7024995692142588,0.6447387897524816,0.941035288694348,0.24258266752239446,0.29512735500181936,0.08605054906493546,5.111589767507562,-0.7667071332136891,0.5940376349087898,0.6083252300062647,0.9482064729804556,0.1553986291305472,0.24325046364249586,0.08462126906939002,6.2928460251310705,-0.4563167899191041,0.4833793765876772,0.6058923199550763,0.8540394875709499,0.20424717021228625,0.2658040175084581,0.08633001498561205,5.212047074818287,-0.6067356335327264,0.5380502618846386,0.5889466824514511,0.9916860928684186,0.205997552383142,0.26200146841616817,0.0887666344057865,5.799344071326065,-0.627479794835116,0.5329404018496549,0.621147640142565,0.95664412377252,0.2907562206531584,0.3107416641671126,0.09401738569419303,4.771349289222835,-0.7822247749865956,0.5986486847869678,0.6079228874283351,-616.0,-47
58,2721,82,3.910121885466599,-0.10255085356966168,1.426464011246927,0.5240512613548379,0.5090628481222026,0.2026099166636428,0.32074330199258416,0.0890898682373825,3.7286576499881314,0.09448958108482053,0.6245431092464524,0.474657915942471,0.5883794811152143,0.1518472933793509,0.24911791133370426,0.08502198050919875,4.6779754608524335,-0.07925786679946717,0.5015812396656439,0.5534879851524491,0.5364717148992931,0.15589683794801584,0.25514745592287313,0.08462403515822793,4.447549744711388,-0.11409023886610173,0.5139568657180881,0.4850069508290539,0.5175958444560478,0.194430152016971,0.30857349101249737,0.08914441700380113,3.845879463567632,-0.08273902111193022,0.5958732956753736,0.5271921424888751,0.5237648267196476,0.2293660019169119,0.2988417418625001,0.09347641530412283,3.5890850222798734,-0.08790608352142637,0.5777229304042785,0.5213613905780722,292.0,-7
59,2768,65,4.784321293501288,-0.18376529538982625,0.3369978862229571,0.4347484184798788,0.630708838079576,0.14325317630204212,0.20100489508802688,0.08382127898016405,4.895631567831366,-0.2498765574618,0.4287688814772317,0.4560075902205939,0.7301767055089593,0.10353764738543564,0.232660242969064,0.08702824785802359,6.252313155620235,-0.09512992894539167,0.4593495179246153,0.5315129920656484,0.4355980609286069,0.23833530342921244,0.2172695520346544,0.08356590697464196,3.1228991645439947,-0.2687492362029307,0.5498521951129792,0.5550194724763374,0.5321212014166024,0.21333828862281454,0.20375335204811584,0.08937821029194877,3.6521938883925356,-0.3696032292181395,0.4895218319002366,0.43804827163145227,0.4579863318725381,0.3288005058838099,0.2807705502382006,0.09174326301693587,2.6355367755536565,-0.31700160011581896,0.678307341061124,0.5060875284675662,-137.0,-27
60,2815,146,3.528491285970333,0.2885202134723238,0.2389831747577673,0.5065708883922533,0.5366791384504889,0.23126010347521825,0.09011273122547477,0.08385011705233084,3.445754002839416,0.530375917519746,0.2468278992621377,0.6053074809619415,0.6793376443440303,0.14849511238090796,0.1825169483519924,0.0844721062843805,4.932448980687389,0.3701501120848244,0.4066654347145304,0.5404903120983157,0.4044691689974421,0.3086639821446243,0.2566895258805872,0.08809662382795057,2.5437923172668992,0.1508429545171723,0.7316042643910151,0.474201185728652,0.3716350008138185,0.4916709526652796,0.21174466372198664,0.10141272347562223,1.805842157874336,-0.13404957557689387,1.1910089575736411,0.40909624365394864,0.5488397212214353,0.3104962796177351,0.2818204219493733,0.09105545870844133,3.1348143914755564,0.6292054464123744,0.6344015001049385,0.4484717804982307,803.0,23
61,2862,67,4.298550102104787,-0.4537284003384368,0.8238600669083871,0.5100699142179396,0.6428442874640898,0.21175368696431746,0.2966704177416803,0.08984717751510234,4.1686715752672825,-0.4992298643881977,0.5867069428767328,0.5550119450069794,0.5976335427984119,0.1522290347299044,0.2536045590310326,0.08557679081325989,4.6709809136831835,-0.218923093871092,0.5084819797525187,0.5046702907393519,0.7234327825526039,0.2704518012947684,0.2634839506043944,0.09108395271061112,3.98425659961653,-0.846068519206557,0.5924625776386977,0.5536560497842512,0.6257750052771157,0.2753041165305099,0.286495918318983,0.08513052401935924,3.778687032348546,-0.7098586092661346,0.6471724008116859,0.6114397770801325,0.8566875118791109,0.30975959003030457,0.3101291064826087,0.09043258088309428,4.2790290607851365,-0.8418870548234266,0.6101407437242743,0.5885992506773959,-297.0,-35
62,2909,138,4.5036889176991215,-0.48936856826120795,1.6901109925355942,0.6510027617779335,0.5962527869364838,0.2005230538504737,0.3146008993095077,0.08507510031501596,4.125543106602668,-0.3607573058987007,0.5996906597276535,0.5678470460229035,0.6426143809440178,0.17331688370585208,0.2616002695446805,0.09136652009087128,4.560397577295388,-0.23916660675161874,0.5147021226986508,0.5486671457419067,0.7426330851878785,0.19563304274529736,0.28452992427345725,0.08756707957092218,4.845720316610888,-0.480860711533348,0.5587925658735605,0.5972408987849661,0.6353922356915607,0.18020016925536214,0.2862346435005381,0.08839052803458843,4.534411843015797,-0.31999719671523985,0.5630951923980627,0.5723350946245754,0.6311965351202065,0.19130168090258212,0.2571312069100117,0.08973231888625761,4.282374781186679,-0.2368712214954761,0.5186681156329904,0.564235128934118,-189.0,-24
63,2955,70,6.337553495309617,-0.16231484607876429,0.6426876530883571,0.5821113660162301,0.9853900634466874,0.14975696866607474,0.2408560044441137,0.08669973058366047,6.4038632883399025,-0.4313090483313054,0.4779922748704651,0.6006801489212232,0.7470481095278969,0.0971640961729843,0.2246478933290693,0.085369065754875,6.580490741331087,0.0830616203675784,0.4477652219874676,0.4861338836725509,0.7466813527709428,0.11130102061356406,0.2334736094797995,0.08496098128774332,6.063705529169964,-0.17591751895889782,0.46127929033088,0.5450832222503736,0.5965599683621543,0.1383828074512034,0.2288209725479277,0.08481811463391314,4.968343002068299,0.18179192145794806,0.4661717967142667,0.5172510701668079,0.9349978082493846,0.1788364632100383,0.2466028345475515,0.09003976103920494,5.582412575411113,-0.4487150839161472,0.4816001461860977,0.5838692860017849,-37.0,-15
64,3002,1,4.870150858656863,-0.4838536498512836,0.5650929396885324,0.5550642723611171,0.573531536161765,0.24521279960666376,0.3140685309098033,0.08999115752655387,3.6011906236365165,-0.5481922389301552,0.6568959658259287,0.5294410853160804,0.8470675724649076,0.21681893830451546,0.2601566665136637,0.08652925094652494,4.997962629380071,-0.6648430188572033,0.5383082449747748,0.5863558929542393,0.5786331310079069,0.18333372936101006,0.2340129153652536,0.08367089410002453,4.421677859445082,-0.4061530607637204,0.48925806569553293,0.5499736495396772,0.4828971733920351,0.1797364441467716,0.21169312745368413,0.0837976298590827,3.882191760777312,-0.1474016034275034,0.4736230250526551,0.502332282507291,0.8050766296574052,0.17749207717189708,0.2413836565645104,0.08882670526411847,5.170434673064777,-0.4400607814187204,0.4764931172323055,0.5562599742478115,-376.0,-37
65,3049,11,5.748063771166634,-0.3136591330803665,1.0280930516650335,0.5553192310349341,0.6326692257026488,0.134673648710193,0.25536355938581706,0.08782755329791088,5.194470169049884,-0.12632679726167625,0.4968435629201272,0.5267737848031341,0.6680004576496147,0.1085730729301392,0.2444417200527161,0.08672212259068697,5.847040146021695,-0.026975057025570168,0.4685083818660835,0.4990938799408942,0.7929615738924327,0.1578849184592154,0.2562071975149588,0.08580438302998243,5.520638058957406,-0.3829136028181053,0.5079573333474208,0.5957536967369682,0.8812592525269062,0.1923532884450927,0.2744438989191433,0.08587268199158735,5.477071260013962,-0.5784983301562203,0.5343377899711022,0.5952134461505451,0.8388439845587663,0.2213238044922278,0.2644303421340858,0.08969921526779108,4.770953487678731,-0.5750009503467612,0.5215047023795688,0.5696391487002478,-5.0,-29
