,userid,a,v,t,z,a_st10,v_st10,t_st10,z_st10,a10,v10,t10,z10,a_st0,v_st0,t_st0,z_st0,a0,v0,t0,z0,a_st20,v_st20,t_st20,z_st20,a20,v20,t20,z20,a_st30,v_st30,t_st30,z_st30,a30,v30,t30,z30,a_st40,v_st40,t_st40,z_st40,a40,v40,t40,z40
1593,141,5.525600495334004,-0.17800542644531922,0.8925692987629492,0.5261893615200813,0.6762327484259026,0.18209886555692262,0.27062695219298777,0.08551823182990985,4.747287234114898,-0.4293550342026854,0.5360275380513029,0.5745093691110377,0.644459374016529,0.10992876306969707,0.22026684787298,0.08352017156017841,5.740007185264147,-0.04730583065349144,0.45243567312324484,0.5360611581238809,0.6335777504154804,0.13271467904971593,0.2440005226117289,0.08587341110387348,5.1265020759892135,-0.10928661276482506,0.48729689938328874,0.5069018824867212,0.6067338609989489,0.1592714607417943,0.26073423290474224,0.08674613749570262,4.615602019391751,-0.2491343236309827,0.5173555000833069,0.5322725250206753,0.6408571638609962,0.1653646290693372,0.2488037184060883,0.09081341534804205,4.6879448999075874,-0.17842860990957402,0.4943556567780181,0.5367929970417322
1640,25,5.590414145197892,-0.20697083772319808,0.7102027731615044,0.5480831835206617,0.5943415891349145,0.14453433682088027,0.26327115418858016,0.08535361362729711,4.7657771770356145,-0.03586148760788526,0.5078178523248167,0.5014234948789065,0.7022498079260202,0.10086244120498299,0.22427637905032075,0.08501415921941073,6.3092256260784865,-0.027589308297581543,0.4486895204565343,0.5000502345129159,0.6717112022268428,0.180009069777193,0.2544517571981717,0.08519101986575736,4.798090573248166,-0.4229744164938096,0.5180595253559324,0.5830395236379311,0.6802755901194028,0.14074961866105484,0.2257409417515183,0.08396324011346173,5.264960076871024,-0.30218946094167104,0.47194646043455635,0.5355366404058955,0.5711936544942282,0.20112232073162362,0.27336184980640776,0.09174419974268627,3.991811835570206,-0.09055196965820296,0.5409025251868508,0.5357677376118795
1687,139,4.761567409137415,0.04640977526705386,0.5661148841225401,0.5631865347669015,0.5427979954039222,0.125568647981094,0.18101184264015663,0.07749864389687178,4.953993573745973,-0.0712183980548666,0.3999361168113723,0.566064246582858,0.5621288888556111,0.15789029494080142,0.26255614668025723,0.08810631501264249,4.4056725073448275,0.13605339936437527,0.5169368029450688,0.5065598201994559,0.5132350234658953,0.1687342473366467,0.22588870320049984,0.08433028749025889,4.182703136867173,-0.12869259940835379,0.4792610238777721,0.4946717312441518,0.5831267934454003,0.1803182564690699,0.2905595768676164,0.0879871068464255,4.190833038462004,0.27635074922201885,0.5635410313259157,0.4897433834406941,0.5283725752290969,0.18529202235036268,0.23220379013331388,0.0884529815313432,4.019562882105565,0.1668951412335978,0.4827340537075952,0.5209696326471266
1734,154,9.849171854531596,-0.486712691847092,0.4772629765958417,0.634466030057629,1.024302548739748,0.11985311834134461,0.2300267736910968,0.08581785608320514,7.248433583231052,-0.3364010336282861,0.45851520273193086,0.598716808112484,0.9232634501306528,0.11762061893278992,0.23060020798645592,0.08679042573361474,6.877376292588309,-0.31949904559869347,0.45505494811470515,0.5699825307028726,0.9675515487334295,0.11636236622049503,0.22691028321486714,0.08741157026818416,7.160929536610053,-0.31487283168960395,0.4554679486264241,0.5852277193037434,0.9231141588170187,0.11751456769692341,0.23136123103537717,0.0856959346515948,6.752364214180982,-0.3314809480266646,0.45832513414399806,0.5722005681274843,0.9177799476779382,0.1234486606682286,0.22465821959134602,0.08829525688500639,6.4688637452297675,-0.28895756361200303,0.44588038767761873,0.5543345403577081
1781,92,7.739358708150394,-0.26604537008322326,0.5850434941735272,0.5873923038132643,0.7975369777505167,0.0874457161522301,0.22839830175163814,0.08489924436171627,7.113754838858868,-0.07877544213147852,0.4518560287916763,0.5302604017521778,0.6805665154882073,0.11282671972910252,0.23133067308471877,0.08519468369187617,5.798455667510202,-0.09910049495472391,0.466711340608283,0.515986813088365,1.0524575528421936,0.12201941115758935,0.2254337601193902,0.08564677964611912,7.26316456051259,-0.3453233998550826,0.45705067926905674,0.6043716920190021,0.8407940383952905,0.12281257183395221,0.23284266748116464,0.08599931385122378,6.368670186772697,-0.27277378565431737,0.4699157199235119,0.5797304762773003,0.9445409403231166,0.14523834265675292,0.2324310202556811,0.09005382474346751,6.223113830692755,-0.35135369389746046,0.4553926605572798,0.5771839184828315
1828,147,4.962269959918793,-0.17417926046586515,0.9993257411877418,0.5438108983135488,0.6128026039820669,0.1370778959125053,0.2443996770620473,0.08499674397062172,4.936653663648027,-0.06471143202920324,0.49983479436615963,0.5426534788884372,0.6137954811772414,0.13713631783797078,0.24969855776411864,0.08792198771734865,4.9824915793877915,0.0350847201175415,0.4981759009450869,0.5057021566115877,0.5671812100441308,0.19189109886825775,0.2890898567780886,0.08605394908666811,4.158728429226815,-0.3305080176827044,0.5686879712903141,0.5574449342293,0.543056053248596,0.1667682056382283,0.27156231264862285,0.08534633140746004,4.215352512459551,-0.1521151694947565,0.5346464705209957,0.5178773885991671,0.6556951215069676,0.1494234891093038,0.23441936010377604,0.08930906165479602,5.025637564895943,-0.15285412156091716,0.4662893865370574,0.5323427972155224
1875,156,7.265357700739205,-0.3051810989714136,0.6487866712801631,0.5815935628919131,0.819627142250087,0.1112343470345376,0.21938940610343605,0.08589264886876809,6.589921165059125,-0.23265378600608397,0.4485622416154376,0.5618161560066158,0.7170177825573381,0.09908306566238168,0.22313022168747465,0.08694245571971597,6.3053156187582315,-0.022674131839294967,0.4495740763714886,0.4991919976596924,0.7437635640075838,0.12112630345968706,0.2385687817403984,0.08625420673656595,5.751144133762835,-0.18727309957978336,0.47299337137770997,0.5393661594118158,0.8812959013447453,0.17041518040774803,0.2533122346885549,0.08546430507411973,5.729494256996935,-0.48941568361547144,0.4971062656587034,0.5880185902817938,0.9522549582460738,0.15544788804489082,0.24052400626414103,0.09087114513175013,6.121052231476551,-0.3766396764667642,0.4713931253642235,0.5844040389360317
1922,107,7.414121767787868,-0.36666949957592887,0.7445797108966116,0.6146212498486628,0.7814722482584439,0.14152330880539704,0.235968107977368,0.08754722880364288,5.655178787012512,-0.32125269822893565,0.4822934314796912,0.5685944975944939,0.7266956064008485,0.11419948506314441,0.2277561190306449,0.0870911812760404,5.971126731846154,-0.16915536148586738,0.45912821550135435,0.5323964299373704,0.8442788657667584,0.12040156257523157,0.23054927859062424,0.08650553585950625,6.313401336994153,-0.2705384901722159,0.4687426305045799,0.5727599494456975,0.8054666305817163,0.11586810688123927,0.23649170900353,0.08683914643347115,6.38623856313468,-0.24556886375411419,0.4662224880231943,0.558785873953438,0.7673938268464907,0.1407019977639984,0.23935275386277333,0.0905535110240648,5.516593104065932,-0.24529868969299032,0.46860442727721174,0.5499243558632111
1969,167,4.390307101519402,-0.5041492512468934,0.361002670336427,0.5513931520279607,0.5670242639437028,0.2162499601874337,0.319544565576304,0.08840880901675414,3.944083519208196,-0.35977208574890623,0.6170962677427803,0.5575873016453176,0.7264866049499493,0.17003001734098577,0.2652649695814286,0.08839354591381343,5.02085446297165,-0.38466765754722343,0.522840483763754,0.5651159932928967,0.6324249602852116,0.3775536164564618,0.5514741544661826,0.08766474916663015,2.418528530779499,-0.4071298844956396,1.3235914837242102,0.5470047790707431,0.6162486565159264,0.27489166289303724,0.14022556605180692,0.09228648503302353,3.51743802586199,-0.7814990969493929,0.3805564458710304,0.49735981111148647,0.7878856123080675,0.27194109138673356,0.27230437551106357,0.09111966156615728,4.241125384763083,-0.7255799454249344,0.5522400293699824,0.5679591046034053
2016,32,3.8601857431440205,0.27022375500584184,0.6532243318687481,0.49235137614206576,0.6197388769247498,0.22082941723692306,0.30130669432820967,0.08647929790656296,4.066801151626316,0.5516488029053056,0.6073233983145337,0.4328067534996234,0.5215828446618069,0.18348398329250737,0.26141096473388087,0.08707174184154903,3.9669504101431055,0.1496202308720322,0.5400838937125995,0.5146957870412165,0.5250339628796484,0.20787758273027054,0.2994398580306332,0.08674862440028068,3.7572941324941604,0.25218784381144105,0.6122534310903504,0.4411101181382838,0.485453012617819,0.2207130444337341,0.3527662699503642,0.08791948540349909,3.3556461614351405,0.07277749610881555,0.6937294933316926,0.5002694636993751,0.7339520088286703,0.2652576320361063,0.23677156684524553,0.09271036035295464,4.158509244250827,0.7165173856441904,0.5083481641998121,0.445499276214332
2063,96,7.238309801914505,-0.08005526596412241,0.6932530883205658,0.5212382734251585,0.7441177026303867,0.09619715642447622,0.22874461199483093,0.08590256875193435,6.598869911107075,0.03362493073350021,0.45229186312654557,0.48499797146153073,0.7266673306928061,0.09764947970699209,0.22508443979160891,0.08637488950286373,6.605553545617444,-0.031634368982182165,0.44399811318465404,0.5178922065628089,0.7546842168633275,0.10826601190914317,0.22270991175976837,0.08551508379151898,6.355714294966683,-0.15342084353638874,0.4550936645226855,0.5367509576823858,0.721013299587866,0.10603310779579526,0.22890548125549545,0.08457355601493374,6.1383113241872085,-0.0939387246992946,0.4606558290412106,0.5221600078943832,0.7118161478254477,0.14088913282987656,0.2388504830442227,0.09204204707284087,5.275898030022865,-0.13770022033848156,0.46942447339035215,0.5280274651644525
2110,53,4.072532222290957,0.00439037540758606,1.1402830618869786,0.4657523305156665,0.5373031961584659,0.18885210375447148,0.30730531569475816,0.08627686823826781,3.902281480453882,-0.18228042220925114,0.5958324795576958,0.5160194738200294,0.5591196989091819,0.17145179424918552,0.2780827416314402,0.08791413446521029,4.2553358689940355,0.15670986161029335,0.5535098676796464,0.4932428191301007,0.5296644196928297,0.1840839471777886,0.2491641925639721,0.08548413892751623,4.06939441020603,-0.281621921506171,0.5254689560617559,0.5231101266194348,0.5156184360480071,0.18830439014607106,0.2882210857457055,0.08815919433705738,3.971406238564228,0.07597425946987452,0.5666059682665346,0.48115944538446986,0.55154087309874,0.18638613950242292,0.25309576248594456,0.09081653410912031,4.056923321330002,0.08337129125325428,0.5141142921373746,0.4816466477642056
2157,56,3.4550356114379337,-0.2197769585732188,1.7848041258443894,0.4961489702285087,0.5260671705170482,0.1958925799886948,0.30329099079067573,0.08753160078404036,3.775976877094804,-0.18621963836662808,0.604370209793729,0.5158609925713329,0.5562722274823362,0.1802807552224781,0.29651004907587575,0.08681792525340445,4.140306637593269,-0.17322110504485708,0.5745227745929028,0.5267572545977595,0.5660343362315806,0.2021201192460115,0.30998382454689144,0.08797045048065037,4.015655153536551,-0.3258488464990335,0.603696269704839,0.5421452185670355,0.5226311785859172,0.1932722395834035,0.2928693570749147,0.08920701287622372,3.9277365358254714,-0.16715104802515962,0.5761965377662714,0.5126091240649779,0.5785692419552735,0.2227602750542957,0.27396160452120083,0.09318351785330022,3.890142737728332,-0.2576070856004894,0.5514346909554229,0.5460820620477272
2204,19,5.04849463833121,-0.6086487262522378,0.7461471030075638,0.5609009564226628,0.7166364600617652,0.21555060046727204,0.3116439998224185,0.08616186525054807,4.495304791895388,-0.5424815466522334,0.603895784649992,0.5948291238219587,0.975567612294609,0.21305676984468894,0.2931876434629669,0.08484817924664068,5.584714134457714,-0.6625999947623689,0.5578061216809587,0.6184541391816617,0.5849509919748563,0.20931681131568908,0.26761172571623254,0.08864978592201095,4.059583225947591,-0.46465076049578824,0.5592159410621721,0.5380974698642103,0.6934729530932929,0.21645429939087749,0.2770756932261799,0.09105394979489698,4.223008477350793,-0.6069442643463995,0.5575096909757017,0.5116421223152446,0.8583445085774877,0.21399132857247127,0.25550360421357127,0.09239571240619068,4.998399035211282,-0.5424672965400561,0.515863130067152,0.575501606602427
2251,48,7.0211576858776255,-0.3797435388332721,0.6556554158107084,0.594456935911095,0.9622530375010402,0.1212448385991821,0.2324014335997281,0.0851735006693581,6.913540835117236,-0.3431207392950324,0.46442719038996433,0.5899233577907917,0.7659158745103902,0.1037309067217942,0.22974036867849518,0.08586649875082476,6.407827286228339,-0.1577913960567689,0.45481468074153725,0.5437272213592149,0.7806089354459351,0.1524771948512592,0.24793400765350418,0.08602706055296021,5.541719700845991,-0.34602618473691915,0.4948263896672057,0.578796099185659,0.6357027861068171,0.15401447546916783,0.2531648655490851,0.08842898176379953,4.857531295628164,-0.23893511188208302,0.5047956330249362,0.5377587087795939,0.8454549123090562,0.17309256183560648,0.24457346222622808,0.08924684074928844,5.423161194629376,-0.42052736401615487,0.4831910876361967,0.561730387227546
2298,44,5.808454613821123,-0.042939583180583905,1.1520955182611416,0.5268454848758485,0.6785753880596059,0.11180023594388472,0.2301724747594459,0.08673546392175388,5.8188481159506384,-0.0317313184311479,0.462949229084691,0.5083380512462524,0.7409168297996598,0.12204411324450386,0.23698969009846949,0.08639923317936218,5.896646390438154,-0.19589732901659218,0.4741263147265562,0.5569722653467282,0.63183202683871,0.1318207948284384,0.24509792875962497,0.08848380835384143,5.1898845485070755,-0.03821247548061184,0.49316155548464624,0.5073205775515963,0.6645019870943037,0.15467191037022796,0.26856405609031314,0.08483331259123493,4.838629742521363,0.2688202326890716,0.5272778091588151,0.4499486930641373,0.6457614605644157,0.1491184853140012,0.2332198012053741,0.09050568394012387,4.892088944030338,-0.046803372876799115,0.46982929888909297,0.5041639718153086
2345,120,3.7475544183636447,0.5880397350950046,0.8423367733953254,0.4539402124608279,1.0218858891514482,0.32366452266957996,0.357499485047361,0.0866879240764408,4.924748599982916,1.053071480490047,0.7001137369804754,0.3721860300933055,0.8371678690013352,0.173854272172166,0.26487754468005875,0.08572204377223246,5.439972714371508,0.5367611905782148,0.5193209672748801,0.4202050406893786,0.5016386560816944,0.306030896661807,0.3278915845812932,0.09259985901600146,2.8835308478247326,0.5160359744695241,0.800513950035651,0.47239841161405727,0.9246325099745574,0.4259131704687424,0.3102949836421806,0.09571151459688053,3.780429426107994,1.3963668823318605,0.7851058218645575,0.40774548305759123,0.474215067690035,0.27533344195951515,0.33504022019085444,0.09087150284129449,2.9674045554868216,-0.07445278501945163,0.684932401589815,0.4931434742160484
2392,104,3.8071889523325035,-0.15240905711928202,0.8439337325362537,0.5614405267026097,0.5717665026048969,0.25438330849874197,0.33096466803529995,0.08550968533394868,3.6456322743746243,-0.49906766466426367,0.7041804097897886,0.6052439285428104,0.5345141016776195,0.15569192753242697,0.25582548648150394,0.08603882350454953,4.381684901137752,0.03384517779702414,0.5140444142033089,0.517135598987997,0.5095525392679481,0.18542929748762121,0.27639811283547894,0.08747950023510041,3.913595330491191,0.09166402308205411,0.5653166681913785,0.46794044475373187,0.4441647919906256,0.2410898210734067,0.23792386387054823,0.0871600494011533,3.1473449707747676,-0.10754652920624878,0.5847942581353558,0.5405151906896511,0.5147151246012387,0.2254356181358835,0.2938606854108874,0.09083729801011943,3.539509817237331,-0.06791268432008238,0.5776807209072216,0.5062193509111941
2439,103,4.039000776636278,-0.4024644298600347,0.9141852635434269,0.4789274403120301,0.6206477923280704,0.192576053132917,0.28136012294375456,0.08615754698216756,4.273988033087059,-0.44826531279802273,0.5618254991849062,0.548578929469428,0.5288954703501698,0.17170933668624713,0.28161748149686994,0.08818269370174121,4.179064883116518,-0.050905663572839814,0.5519481696331835,0.5089638614560873,0.5008834067306575,0.2285169958891961,0.2694556160460631,0.0875622019001998,3.4836472348273477,-0.35403921299253194,0.5924571022808102,0.5243907831636901,1.0592036589718705,0.654735988224767,0.2848838290929929,0.10115745586934038,3.3750325157271757,-2.144119960553898,1.0758095864813388,0.5872473975848221,0.8527198120882821,0.26727690587495684,0.289040835898182,0.08977722920918364,4.534669688677404,-0.724480429051989,0.5695891087593075,0.59124207103833
2486,86,3.5586224052108553,-0.3883774927578764,0.996022798316718,0.5193943605469636,0.7083530559448651,0.19316509246247385,0.22793141012060958,0.08805731853608026,4.607329071110215,-0.565031625118717,0.4861135143095506,0.5362747788939844,0.5273179800205726,0.17593411592044234,0.2806209878968716,0.08700253300729154,4.159142690145714,-0.09623830885926152,0.5541344418484399,0.5552132227670376,0.5158303645689526,0.35541379710476806,0.3795710938218282,0.09727209732883092,2.499189717149834,-0.5204023258749544,1.027319123099349,0.5051324323329138,0.5257068457083155,0.20508469480419939,0.24945418428182428,0.08324751542925736,3.890757688215287,-0.47464216971458684,0.5382365570991464,0.5486166958089668,0.5350463533639552,0.3402511931769389,0.36331311902147756,0.09286604340077613,2.822980804195199,-0.4071780222070886,0.7771805749021867,0.5485053339585989
2533,49,7.483826686488604,-0.5057540125420068,0.8019488921707676,0.6586167548806018,0.7862859532417837,0.13551801010400247,0.24650196355412626,0.08713906653176076,5.916942338711726,-0.3052765880899578,0.4838066544931767,0.5736809526071911,0.8383726771937593,0.13972641076894626,0.25030626364398234,0.08541913915180668,5.908977697028716,-0.3166827161799536,0.4926153873345235,0.58497987892235,0.9217214734430661,0.1513144019080234,0.2461204558817637,0.08586127131987739,6.122174950062301,-0.45688294359982723,0.4877807015555201,0.5961458390664488,0.7247519060269715,0.12854128452212318,0.23459461225917574,0.0870259037877335,5.780167317735248,-0.2759539515456667,0.47373043790930797,0.5463814726825484,0.7906680157607031,0.1459729895663892,0.23541564835138304,0.08874133833773754,5.490466948282298,-0.2717288086947025,0.475766110856646,0.5664728319830568
2580,50,4.2477417515567915,-0.3660781153613955,0.9575252270280892,0.5694223030761257,0.6042370919902534,0.17429909268352287,0.28293395525649473,0.08800244648345826,4.414988569760042,-0.27876552611979605,0.5544679488019378,0.5349573466614286,0.6890523619871971,0.148992079146973,0.26064307056203667,0.08719045872674769,5.193889158914733,-0.24517028662094484,0.5032850786918867,0.5611462108313975,0.5736828374580389,0.20857276740155892,0.3158565662278579,0.08787715039817469,3.9173371732371236,-0.35841449689455507,0.6090764207123301,0.5514769846040948,0.6052482689413987,0.276878213190777,0.3628115867736944,0.09039593777482458,3.463534518104299,-0.6771079564426833,0.7614640422842901,0.5601831845098962,0.535269813714963,0.23460831358926018,0.2688708104120566,0.09357538149731992,3.523615770820479,-0.14050477776680576,0.5684507328005878,0.5584356920787275
2627,17,5.139851231547342,-0.02099341817995122,0.7204017778721449,0.45435691317678484,0.5274313149397827,0.14876625845976604,0.23880575639183962,0.08307250891222315,4.504698721351068,0.06520116149968863,0.4981367057473946,0.47168726855153903,0.6408296254496738,0.12736970292507804,0.23875151349533685,0.08576412910808066,5.370993207734326,0.061509253470436176,0.4789394826244793,0.4620577767985393,0.5434481690802898,0.18098369407362916,0.2785800685166842,0.08340098793870417,4.110056608175616,0.21681933538739528,0.5674914548153466,0.4420927648966579,0.830125325306073,0.13865991829527202,0.21831146845830152,0.0849822867890582,5.919995170739079,-0.38657598981029934,0.442195321675845,0.5572937768554757,0.5951356450256993,0.16432573375114212,0.23231597733524156,0.08812452204414215,4.5690090225394755,-0.14815029125821996,0.4755408674069368,0.49693447519918477
2674,39,7.1765376052033,-0.8947314066453206,0.7024995692142588,0.6447387897524816,0.941035288694348,0.24258266752239444,0.29512735500181936,0.08605054906493546,5.111589767507562,-0.7667071332136891,0.5940376349087898,0.6083252300062647,0.9482064729804557,0.1553986291305472,0.24325046364249586,0.08462126906939003,6.29284602513107,-0.45631678991910407,0.48337937658767716,0.6058923199550763,0.8540394875709499,0.20424717021228625,0.26580401750845806,0.08633001498561205,5.212047074818287,-0.6067356335327264,0.5380502618846386,0.588946682451451,0.9916860928684186,0.205997552383142,0.26200146841616817,0.0887666344057865,5.799344071326065,-0.627479794835116,0.5329404018496549,0.621147640142565,0.95664412377252,0.2907562206531584,0.3107416641671126,0.09401738569419303,4.771349289222835,-0.7822247749865956,0.5986486847869678,0.6079228874283351
2721,82,3.910121885466599,-0.10255085356966168,1.4264640112469267,0.5240512613548379,0.5090628481222026,0.20260991666364278,0.32074330199258416,0.0890898682373825,3.728657649988131,0.09448958108482051,0.6245431092464524,0.47465791594247103,0.5883794811152143,0.1518472933793509,0.24911791133370426,0.08502198050919875,4.6779754608524335,-0.07925786679946716,0.5015812396656439,0.5534879851524491,0.5364717148992931,0.15589683794801584,0.25514745592287313,0.08462403515822792,4.447549744711388,-0.11409023886610171,0.5139568657180881,0.48500695082905393,0.5175958444560478,0.194430152016971,0.30857349101249737,0.08914441700380113,3.845879463567632,-0.08273902111193022,0.5958732956753736,0.5271921424888751,0.5237648267196476,0.22936600191691187,0.2988417418625001,0.09347641530412282,3.5890850222798734,-0.08790608352142637,0.5777229304042785,0.5213613905780722
2768,65,4.7843212935012875,-0.18376529538982625,0.33699788622295707,0.43474841847987883,0.630708838079576,0.14325317630204212,0.20100489508802688,0.08382127898016405,4.895631567831366,-0.24987655746180001,0.4287688814772317,0.4560075902205939,0.7301767055089593,0.10353764738543565,0.23266024296906396,0.08702824785802359,6.252313155620235,-0.09512992894539168,0.45934951792461526,0.5315129920656484,0.43559806092860687,0.23833530342921244,0.2172695520346544,0.08356590697464196,3.1228991645439947,-0.2687492362029307,0.5498521951129792,0.5550194724763374,0.5321212014166024,0.21333828862281454,0.20375335204811582,0.08937821029194877,3.652193888392535,-0.36960322921813954,0.4895218319002366,0.43804827163145227,0.4579863318725381,0.3288005058838099,0.2807705502382006,0.09174326301693589,2.6355367755536565,-0.317001600115819,0.678307341061124,0.5060875284675662
2815,146,3.528491285970333,0.2885202134723238,0.23898317475776726,0.5065708883922533,0.5366791384504889,0.23126010347521822,0.09011273122547477,0.08385011705233084,3.4457540028394162,0.530375917519746,0.24682789926213766,0.6053074809619415,0.6793376443440303,0.14849511238090796,0.1825169483519924,0.0844721062843805,4.93244898068739,0.3701501120848244,0.40666543471453037,0.5404903120983157,0.4044691689974421,0.3086639821446243,0.2566895258805872,0.08809662382795057,2.5437923172668992,0.1508429545171723,0.7316042643910151,0.47420118572865194,0.3716350008138185,0.49167095266527955,0.21174466372198664,0.10141272347562223,1.8058421578743362,-0.13404957557689387,1.1910089575736413,0.40909624365394864,0.5488397212214353,0.3104962796177351,0.2818204219493733,0.09105545870844131,3.1348143914755564,0.6292054464123744,0.6344015001049385,0.4484717804982307
2862,67,4.298550102104788,-0.45372840033843675,0.823860066908387,0.5100699142179396,0.6428442874640898,0.21175368696431746,0.2966704177416803,0.08984717751510234,4.1686715752672825,-0.49922986438819766,0.5867069428767328,0.5550119450069794,0.5976335427984119,0.1522290347299044,0.2536045590310326,0.08557679081325989,4.670980913683184,-0.21892309387109202,0.5084819797525187,0.5046702907393519,0.723432782552604,0.27045180129476837,0.2634839506043944,0.09108395271061112,3.98425659961653,-0.846068519206557,0.5924625776386977,0.5536560497842512,0.6257750052771157,0.2753041165305099,0.286495918318983,0.08513052401935924,3.7786870323485466,-0.7098586092661346,0.6471724008116859,0.6114397770801325,0.8566875118791109,0.30975959003030457,0.3101291064826087,0.09043258088309428,4.2790290607851365,-0.8418870548234266,0.6101407437242743,0.588599250677396
2909,138,4.503688917699122,-0.489368568261208,1.690110992535594,0.6510027617779335,0.5962527869364838,0.2005230538504737,0.31460089930950774,0.08507510031501596,4.125543106602668,-0.3607573058987007,0.5996906597276535,0.5678470460229035,0.6426143809440178,0.17331688370585208,0.26160026954468046,0.09136652009087128,4.560397577295389,-0.23916660675161874,0.5147021226986508,0.5486671457419067,0.7426330851878785,0.19563304274529736,0.28452992427345725,0.08756707957092218,4.845720316610888,-0.48086071153334803,0.5587925658735605,0.5972408987849661,0.6353922356915607,0.18020016925536217,0.28623464350053807,0.08839052803458843,4.534411843015797,-0.31999719671523985,0.5630951923980627,0.5723350946245754,0.6311965351202065,0.19130168090258215,0.25713120691001173,0.08973231888625761,4.282374781186679,-0.2368712214954761,0.5186681156329904,0.564235128934118
2955,70,6.337553495309618,-0.16231484607876429,0.6426876530883571,0.5821113660162301,0.9853900634466874,0.14975696866607477,0.24085600444411367,0.08669973058366048,6.403863288339902,-0.4313090483313054,0.47799227487046514,0.6006801489212232,0.7470481095278969,0.0971640961729843,0.22464789332906931,0.085369065754875,6.580490741331088,0.0830616203675784,0.4477652219874676,0.48613388367255084,0.7466813527709428,0.11130102061356406,0.23347360947979948,0.08496098128774333,6.063705529169965,-0.17591751895889782,0.46127929033088,0.5450832222503736,0.5965599683621543,0.1383828074512034,0.22882097254792771,0.08481811463391314,4.9683430020683,0.18179192145794812,0.4661717967142667,0.5172510701668079,0.9349978082493846,0.1788364632100383,0.24660283454755152,0.09003976103920494,5.582412575411114,-0.4487150839161472,0.4816001461860977,0.5838692860017849
3002,1,4.870150858656862,-0.4838536498512836,0.5650929396885324,0.5550642723611171,0.573531536161765,0.24521279960666378,0.3140685309098033,0.08999115752655387,3.6011906236365165,-0.5481922389301552,0.6568959658259287,0.5294410853160804,0.8470675724649076,0.21681893830451546,0.2601566665136637,0.08652925094652494,4.99796262938007,-0.6648430188572033,0.5383082449747748,0.5863558929542393,0.5786331310079069,0.18333372936101003,0.23401291536525357,0.08367089410002453,4.421677859445082,-0.40615306076372043,0.489258065695533,0.5499736495396772,0.4828971733920351,0.1797364441467716,0.21169312745368413,0.0837976298590827,3.8821917607773124,-0.14740160342750339,0.4736230250526551,0.502332282507291,0.8050766296574052,0.17749207717189708,0.24138365656451038,0.08882670526411848,5.170434673064777,-0.44006078141872035,0.4764931172323055,0.5562599742478115
3049,11,5.748063771166634,-0.3136591330803665,1.0280930516650335,0.5553192310349341,0.6326692257026488,0.134673648710193,0.25536355938581706,0.08782755329791088,5.194470169049885,-0.12632679726167623,0.49684356292012716,0.5267737848031341,0.6680004576496147,0.1085730729301392,0.2444417200527161,0.08672212259068697,5.847040146021695,-0.026975057025570168,0.4685083818660835,0.4990938799408942,0.7929615738924327,0.1578849184592154,0.2562071975149588,0.08580438302998243,5.520638058957406,-0.3829136028181053,0.5079573333474208,0.5957536967369682,0.8812592525269062,0.1923532884450927,0.2744438989191433,0.08587268199158735,5.477071260013962,-0.5784983301562203,0.5343377899711022,0.5952134461505451,0.8388439845587663,0.2213238044922278,0.2644303421340858,0.08969921526779108,4.77095348767873,-0.5750009503467612,0.5215047023795688,0.5696391487002478
3096,38,5.458599931018571,-0.2337084410469369,0.5819235478766472,0.5377684686233765,0.5510146532281929,0.13165463022723822,0.19329252392302293,0.08235409359175723,4.850710679418887,-0.004485981338158889,0.4255657706582944,0.4579631458191823,0.6193076399472964,0.15493500775891314,0.26243244406229166,0.08698142234450931,4.891140044965914,-0.24440278901243853,0.5084667763340469,0.539741145209369,0.7495559259061155,0.14821715140002667,0.2463243611980153,0.08565117422736815,5.483067824552382,-0.34243776768299755,0.4964742754644836,0.5740858539471189,0.6589060693353449,0.1301146074628274,0.2456802563822317,0.08627167761058999,5.199962452168174,-0.1366875773319255,0.49049393761088766,0.5439830602031331,0.8725734359769025,0.2725627846346601,0.30049175053788635,0.09196636031649663,4.612916982091703,-0.7277375625754736,0.5783206936495419,0.5897847608209353
3143,36,4.866343230134431,-0.0656759224671353,1.5935696744070893,0.49999742030377947,0.6088886531078403,0.15287016522972616,0.2524862658074467,0.08887933959668373,4.781052090971187,-0.1392839259014079,0.507129917664116,0.5238746063238201,0.5891051098696383,0.15605536172389795,0.2768588901990266,0.08887842468301463,4.605488123639194,-0.058147375574319635,0.5322611014642922,0.5212089063888418,0.6452301576870884,0.1355147764606661,0.24542782729149862,0.08758286075688673,5.282357128191185,-0.1323029493329673,0.48712351239454016,0.5390363700748075,0.6218645910841435,0.1323560035213965,0.24159429492056966,0.08696388812840206,5.164252901302402,0.06629193514320386,0.4827822293016837,0.45973790052165914,0.5664059721005841,0.19588476694841317,0.27277836181544834,0.0912143189735985,3.9689302560839006,-0.06254731554620158,0.53245402641197,0.5057546349853016
