userid,rt,response,round
 85,3.140000,0.000,22
 85,2.990000,0.000,23
 85,2.780000,0.000,24
 85,2.550000,0.000,25
 85,2.260000,0.000,26
 85,2.110000,0.000,27
 85,2.380000,0.000,28
 85,7.460000,0.000,29
 85,1.760000,0.000,30
 85,2.870000,0.000,31
 85,3.650000,0.000,32
 85,3.060000,0.000,33
 85,2.350000,0.000,34
 85,3.800000,1.000,35
 85,3.080000,1.000,36
 85,2.650000,1.000,37
 85,2.570000,1.000,38
 85,2.870000,0.000,39
 85,3.630000,1.000,40
 85,3.510000,0.000,41
 85,3.860000,0.000,42
 85,2.160000,0.000,43
 85,2.410000,0.000,44
 85,2.790000,0.000,45
 85,2.020000,0.000,46
 85,4.090000,1.000,47
 85,3.150000,1.000,48
 85,5.070000,1.000,49
 85,5.030000,1.000,50
 85,4.720000,0.000,51
 85,1.670000,0.000,52
 85,1.760000,0.000,53
 85,2.200000,0.000,54
 85,1.900000,0.000,55
 85,1.990000,0.000,56
 85,2.450000,0.000,57
 85,1.920000,0.000,58
 85,1.520000,0.000,59
 85,2.410000,0.000,60
 20,8.320000,0.000, 1
 20,4.370000,1.000, 2
 20,6.550000,1.000, 3
 20,8.660000,0.000, 4
 20,4.460000,1.000, 5
 20,2.150000,1.000, 6
 20,5.190000,0.000, 7
 20,4.010000,1.000, 8
 20,9.230000,0.000, 9
 20,5.080000,0.000,10
 20,3.540000,1.000,11
 20,3.320000,0.000,12
 20,3.250000,1.000,13
 20,5.030000,0.000,14
 20,5.340000,0.000,15
 20,3.920000,1.000,16
 20,3.460000,0.000,17
 20,4.320000,0.000,18
 20,5.430000,1.000,19
 20,8.940000,0.000,20
 20,6.820000,1.000,21
 20,9.150000,0.000,22
 20,5.080000,0.000,23
 20,3.980000,1.000,24
 20,3.210000,0.000,25
 20,3.460000,0.000,26
 20,3.860000,0.000,27
 20,2.460000,1.000,28
 20,3.370000,0.000,29
 20,3.930000,1.000,30
 20,4.030000,0.000,31
 20,3.420000,0.000,32
 20,4.070000,1.000,33
 20,4.550000,0.000,34
 20,3.250000,0.000,35
 20,3.310000,1.000,36
 20,5.760000,1.000,37
 20,3.710000,0.000,38
 20,5.190000,0.000,39
 20,8.790000,0.000,40
 20,18.470000,0.000,41
 20,5.440000,0.000,42
 20,2.380000,1.000,43
 20,4.450000,0.000,44
 20,5.600000,1.000,45
 20,7.530000,0.000,46
 20,13.210000,1.000,47
 20,5.140000,0.000,48
 20,19.770000,0.000,49
 20,3.130000,1.000,50
 20,6.570000,0.000,51
 20,3.440000,1.000,52
 20,4.920000,0.000,53
 20,4.650000,0.000,54
 20,4.040000,0.000,55
 20,6.730000,0.000,56
 20,9.470000,1.000,57
 20,5.040000,0.000,58
 20,3.520000,1.000,59
 20,3.770000,0.000,60
 69,7.050000,0.000, 1
 69,2.830000,0.000, 2
 69,3.400000,1.000, 3
 69,3.790000,1.000, 4
 69,4.290000,0.000, 5
 69,1.420000,0.000, 6
 69,2.430000,0.000, 7
 69,2.980000,0.000, 8
 69,3.900000,0.000, 9
 69,3.260000,0.000,10
 69,2.280000,0.000,11
 69,2.290000,0.000,12
 69,3.570000,0.000,13
 69,4.910000,0.000,14
 69,2.640000,0.000,15
 69,8.300000,0.000,16
 69,9.880000,0.000,17
 69,3.820000,0.000,18
 69,4.180000,0.000,19
 69,3.310000,0.000,20
 69,1.460000,0.000,21
 69,3.370000,0.000,22
 69,2.420000,0.000,23
 69,2.190000,0.000,24
 69,3.540000,0.000,25
 69,2.080000,0.000,26
 69,1.930000,0.000,27
 69,3.290000,0.000,28
 69,3.730000,1.000,29
 69,4.860000,0.000,30
 69,5.180000,0.000,31
 69,3.840000,0.000,32
 69,1.990000,0.000,33
 69,2.030000,0.000,34
 69,11.210000,0.000,35
 69,3.300000,0.000,36
 69,2.480000,0.000,37
 69,3.080000,0.000,38
 69,3.330000,0.000,39
 69,6.210000,0.000,40
 69,2.130000,0.000,41
 69,12.390000,0.000,42
 69,2.040000,0.000,43
 69,2.640000,0.000,44
 69,3.150000,0.000,45
 69,2.410000,0.000,46
 69,3.270000,0.000,47
 69,5.320000,0.000,48
 69,2.330000,0.000,49
 69,7.150000,0.000,50
 69,3.210000,1.000,51
 69,3.650000,0.000,52
 69,6.430000,0.000,53
 69,2.080000,0.000,54
 69,2.290000,0.000,55
 69,2.600000,1.000,56
 69,5.260000,0.000,57
 69,3.810000,0.000,58
 69,2.870000,0.000,59
 69,2.280000,0.000,60
 34,3.780000,0.000, 1
 34,14.370000,0.000, 2
 34,11.250000,0.000, 3
 34,7.800000,0.000, 4
 34,3.090000,0.000, 5
 34,7.140000,0.000, 6
 34,6.070000,0.000, 7
 34,6.880000,1.000, 8
 34,6.720000,0.000, 9
 34,4.830000,0.000,10
 34,10.780000,0.000,12
 34,3.640000,0.000,13
 34,12.860000,0.000,14
 34,8.790000,0.000,15
 34,4.730000,0.000,16
 34,8.720000,0.000,17
 34,4.740000,1.000,18
 34,2.980000,1.000,19
 34,3.620000,0.000,20
 34,6.440000,0.000,21
 34,3.230000,0.000,22
 34,5.080000,0.000,23
 34,20.090000,0.000,24
 34,8.720000,1.000,25
 34,4.380000,0.000,26
 34,4.540000,0.000,27
 34,7.360000,0.000,28
 34,15.290000,0.000,29
 34,6.750000,0.000,30
 34,7.300000,0.000,31
 34,7.020000,0.000,32
 34,4.010000,0.000,33
 34,3.290000,0.000,34
 34,3.860000,0.000,35
 34,7.620000,0.000,36
 34,6.530000,0.000,37
 34,4.890000,0.000,38
 34,5.220000,0.000,39
 34,16.390000,0.000,40
 34,4.900000,0.000,42
 34,5.180000,0.000,43
 34,16.340000,0.000,44
 34,6.460000,0.000,45
 34,7.330000,0.000,46
 34,3.160000,1.000,47
 34,2.990000,0.000,48
 34,5.400000,0.000,49
 34,5.870000,0.000,50
 34,5.340000,0.000,51
 34,3.390000,0.000,52
 34,13.060000,0.000,53
 34,4.880000,1.000,56
 34,14.740000,0.000,57
 34,5.340000,1.000,58
 34,4.530000,0.000,59
 34,5.580000,0.000,60
124,11.310000,0.000, 1
124,5.910000,0.000, 2
124,4.950000,0.000, 3
124,5.160000,0.000, 4
124,2.760000,0.000, 5
124,3.820000,0.000, 6
124,3.660000,0.000, 7
124,4.360000,0.000, 8
124,2.720000,0.000, 9
124,4.270000,0.000,10
124,4.580000,0.000,11
124,3.200000,0.000,12
124,2.420000,0.000,13
124,3.840000,0.000,14
124,14.120000,0.000,15
124,1.680000,0.000,16
124,3.130000,0.000,17
124,4.170000,0.000,18
124,2.750000,0.000,19
124,1.380000,0.000,20
124,7.710000,0.000,21
124,11.170000,0.000,22
124,5.500000,0.000,23
124,2.230000,0.000,24
124,2.790000,0.000,25
124,9.600000,0.000,26
124,9.050000,0.000,27
124,7.670000,0.000,28
124,3.090000,0.000,29
124,2.400000,0.000,30
124,2.790000,0.000,31
124,5.270000,0.000,32
124,1.460000,0.000,33
124,2.970000,0.000,34
124,4.020000,0.000,35
124,2.890000,0.000,36
124,4.410000,0.000,37
124,2.950000,0.000,38
124,8.890000,0.000,39
124,6.570000,0.000,40
124,5.770000,0.000,41
124,1.800000,0.000,42
124,3.590000,0.000,43
124,2.790000,0.000,44
124,7.420000,0.000,45
124,6.630000,0.000,46
124,3.040000,0.000,47
124,4.150000,0.000,48
124,2.400000,0.000,49
124,2.410000,0.000,50
124,2.160000,0.000,51
124,1.590000,0.000,52
124,6.470000,0.000,53
124,6.850000,0.000,54
124,6.150000,0.000,55
124,11.160000,0.000,56
124,4.370000,0.000,57
124,3.000000,0.000,58
124,5.600000,0.000,59
124,6.520000,0.000,60
107,6.270000,0.000, 1
107,11.470000,0.000, 2
107,11.170000,0.000, 3
107,9.890000,0.000, 4
107,15.010000,0.000, 5
107,4.630000,0.000, 6
107,9.920000,0.000, 7
107,13.690000,0.000, 8
107,18.220000,1.000, 9
107,4.990000,0.000,10
107,6.420000,0.000,11
107,12.000000,0.000,12
107,11.120000,0.000,13
107,7.500000,0.000,14
107,8.340000,0.000,15
107,8.290000,0.000,16
107,16.440000,0.000,17
107,11.410000,0.000,18
107,5.650000,0.000,19
107,5.670000,0.000,20
107,5.640000,0.000,21
107,8.290000,0.000,22
107,11.580000,0.000,23
107,4.480000,0.000,24
107,7.790000,0.000,25
107,4.470000,0.000,26
107,8.850000,1.000,27
107,12.490000,0.000,28
107,9.000000,0.000,29
107,9.540000,0.000,30
107,6.230000,0.000,31
107,13.130000,0.000,32
107,9.300000,0.000,33
107,12.810000,0.000,34
107,11.430000,0.000,35
107,12.070000,0.000,36
107,13.640000,0.000,37
107,8.050000,0.000,38
107,14.700000,0.000,39
107,10.230000,0.000,40
107,10.760000,1.000,41
107,11.060000,0.000,42
107,7.570000,0.000,43
107,4.610000,0.000,44
107,7.880000,0.000,45
107,7.060000,0.000,46
107,6.740000,0.000,47
107,7.520000,0.000,48
107,6.930000,0.000,49
107,5.200000,0.000,50
107,3.580000,0.000,51
107,11.870000,0.000,52
107,13.310000,0.000,53
107,20.690000,0.000,54
107,9.870000,0.000,55
107,17.270000,0.000,56
107,12.420000,0.000,57
107,7.620000,0.000,58
107,7.810000,0.000,59
107,16.590000,0.000,60
104,4.040000,1.000, 1
104,4.040000,0.000, 2
104,2.080000,0.000, 3
104,1.930000,1.000, 4
104,6.390000,0.000, 5
104,3.630000,0.000, 6
104,5.010000,0.000, 7
104,2.090000,1.000, 8
104,2.600000,1.000, 9
104,2.270000,0.000,10
104,1.830000,0.000,11
104,2.370000,1.000,12
104,3.800000,1.000,13
104,4.010000,0.000,14
104,4.430000,0.000,15
104,3.010000,1.000,16
104,3.310000,1.000,17
104,3.110000,0.000,18
104,2.240000,0.000,19
104,2.100000,0.000,20
104,2.370000,0.000,21
104,1.940000,0.000,22
104,2.500000,0.000,23
104,3.220000,1.000,24
104,2.130000,1.000,25
104,3.200000,0.000,26
104,0.770000,0.000,27
104,3.840000,0.000,28
104,2.810000,0.000,29
104,2.350000,1.000,30
104,4.510000,1.000,31
104,2.680000,0.000,32
104,4.610000,0.000,33
104,2.760000,0.000,34
104,6.640000,1.000,35
104,1.910000,1.000,36
104,9.490000,0.000,37
104,8.360000,0.000,38
104,8.020000,1.000,39
104,10.320000,1.000,40
104,5.320000,0.000,41
104,4.230000,0.000,42
104,2.600000,0.000,43
104,7.200000,1.000,44
104,1.460000,1.000,45
104,2.650000,0.000,46
104,5.880000,0.000,47
104,3.890000,1.000,48
104,2.090000,1.000,49
104,4.240000,0.000,50
104,0.990000,0.000,51
104,2.320000,0.000,52
104,3.200000,0.000,53
104,1.570000,0.000,54
104,3.600000,0.000,55
104,4.910000,0.000,56
104,2.450000,0.000,57
104,4.310000,0.000,58
104,2.220000,0.000,59
104,2.440000,0.000,60
 96,7.370000,0.000, 1
 96,6.940000,1.000, 2
 96,3.830000,1.000, 3
 96,9.000000,1.000, 4
 96,7.970000,0.000, 5
 96,3.260000,0.000, 6
 96,9.470000,0.000, 7
 96,3.210000,1.000, 8
 96,3.010000,1.000, 9
 96,7.740000,1.000,10
 96,5.600000,0.000,11
 96,5.450000,0.000,12
 96,5.510000,1.000,13
 96,13.600000,0.000,14
 96,5.370000,0.000,15
 96,5.490000,1.000,16
 96,3.750000,1.000,17
 96,4.090000,1.000,18
 96,9.590000,0.000,19
 96,8.130000,0.000,20
 96,6.710000,0.000,21
 96,3.440000,1.000,22
 96,8.560000,1.000,23
 96,2.180000,1.000,24
 96,17.110000,0.000,25
 96,4.930000,0.000,26
 96,3.390000,1.000,27
 96,7.090000,0.000,28
 96,4.280000,0.000,29
 96,6.640000,0.000,30
 96,6.800000,0.000,31
 96,5.060000,1.000,32
 96,4.400000,1.000,33
 96,5.220000,0.000,34
 96,7.840000,0.000,35
 96,4.880000,1.000,36
 96,3.970000,1.000,37
 96,3.150000,1.000,38
 96,5.380000,1.000,39
 96,3.160000,1.000,40
 96,4.700000,1.000,41
 96,6.960000,0.000,42
 96,5.770000,0.000,43
 96,2.480000,0.000,44
 96,3.440000,0.000,45
 96,7.120000,1.000,46
 96,4.000000,1.000,47
 96,7.320000,0.000,48
 96,4.520000,0.000,49
 96,5.660000,1.000,50
 96,3.940000,0.000,51
 96,6.380000,0.000,52
 96,6.860000,1.000,53
 96,4.120000,0.000,54
 96,4.360000,0.000,55
 96,3.620000,0.000,56
 96,3.860000,1.000,57
 96,3.400000,1.000,58
 96,10.260000,1.000,59
 96,16.750000,0.000,60
153,5.350000,0.000, 1
153,7.210000,0.000, 2
153,4.080000,1.000, 3
153,4.510000,0.000, 4
153,2.220000,0.000, 5
153,3.110000,0.000, 6
153,2.330000,1.000, 7
153,1.790000,0.000, 8
153,1.930000,1.000, 9
153,5.420000,0.000,10
153,3.810000,0.000,11
153,4.120000,0.000,12
153,1.620000,0.000,13
153,4.950000,1.000,14
153,21.790000,0.000,15
153,1.770000,0.000,16
153,1.760000,0.000,17
153,1.900000,0.000,18
153,1.590000,0.000,19
153,4.230000,0.000,20
153,1.090000,0.000,21
153,3.590000,1.000,22
153,6.690000,0.000,23
153,1.430000,0.000,24
153,1.850000,0.000,26
153,1.690000,0.000,27
153,1.370000,0.000,28
153,1.910000,0.000,29
153,1.670000,0.000,30
153,1.750000,0.000,31
153,10.160000,0.000,32
153,5.830000,0.000,33
153,1.350000,0.000,34
153,1.030000,0.000,35
153,1.460000,0.000,36
153,1.360000,0.000,37
153,1.130000,0.000,38
153,8.740000,0.000,39
153,3.130000,0.000,40
153,2.020000,0.000,41
153,3.760000,0.000,42
153,5.570000,0.000,43
153,25.330000,0.000,44
153,13.090000,0.000,45
153,5.630000,0.000,46
153,8.110000,0.000,47
153,17.950000,0.000,48
153,2.470000,0.000,49
153,1.990000,0.000,50
153,2.540000,0.000,51
153,8.070000,0.000,52
153,2.730000,0.000,53
153,5.590000,0.000,54
153,3.350000,0.000,55
153,18.680000,0.000,56
153,3.570000,0.000,57
153,3.330000,0.000,58
153,4.990000,0.000,59
153,3.020000,0.000,60
 27,5.740000,0.000, 1
 27,5.280000,1.000, 2
 27,4.000000,1.000, 3
 27,3.630000,0.000, 4
 27,3.300000,0.000, 5
 27,2.590000,0.000, 6
 27,2.070000,0.000, 7
 27,1.890000,0.000, 8
 27,2.280000,0.000, 9
 27,3.130000,0.000,10
 27,4.450000,0.000,11
 27,2.270000,0.000,12
 27,1.570000,0.000,13
 27,3.840000,0.000,14
 27,2.340000,0.000,15
 27,2.560000,0.000,16
 27,1.600000,0.000,17
 27,2.260000,0.000,18
 27,1.700000,0.000,19
 27,2.210000,1.000,20
 27,1.840000,0.000,21
 27,3.640000,0.000,22
 27,2.570000,0.000,23
 27,1.500000,0.000,24
 27,2.460000,1.000,25
 27,2.800000,0.000,26
 27,2.080000,0.000,27
 27,5.080000,0.000,28
 27,2.430000,0.000,29
 27,2.580000,0.000,30
 27,2.680000,0.000,31
 27,2.540000,0.000,32
 27,4.200000,0.000,33
 27,1.310000,0.000,34
 27,4.030000,1.000,35
 27,5.800000,0.000,36
 27,1.940000,0.000,37
 27,3.020000,0.000,38
 27,3.290000,0.000,39
 27,2.630000,0.000,40
 27,3.090000,0.000,41
 27,3.230000,0.000,42
 27,3.130000,0.000,43
 27,5.780000,1.000,44
 27,24.390000,0.000,45
 27,1.710000,0.000,46
 27,2.160000,0.000,47
 27,2.120000,0.000,48
 27,2.060000,0.000,49
 27,3.060000,0.000,50
 27,6.840000,0.000,51
 27,2.780000,0.000,52
 27,3.700000,0.000,53
 27,3.000000,0.000,54
 27,2.450000,0.000,55
 27,2.860000,1.000,56
 27,2.830000,0.000,57
 27,3.360000,0.000,58
 27,2.560000,0.000,59
 27,2.430000,0.000,60
142,8.640000,0.000, 1
142,3.090000,0.000, 2
142,6.440000,0.000, 3
142,4.110000,1.000, 4
142,1.920000,1.000, 5
142,4.640000,1.000, 6
142,2.940000,0.000, 7
142,4.320000,0.000, 8
142,5.370000,0.000, 9
142,3.050000,0.000,10
142,5.700000,0.000,11
142,3.340000,0.000,12
142,6.870000,0.000,13
142,7.380000,0.000,14
142,5.650000,1.000,15
142,3.120000,1.000,16
142,2.140000,1.000,17
142,1.450000,1.000,18
142,1.650000,1.000,19
142,5.120000,1.000,20
142,4.780000,1.000,21
142,3.240000,1.000,22
142,4.810000,1.000,23
142,5.000000,1.000,24
142,4.460000,1.000,25
142,3.190000,1.000,26
142,4.480000,1.000,27
142,2.360000,1.000,28
142,3.570000,0.000,29
142,5.000000,0.000,30
142,2.530000,0.000,31
142,5.320000,0.000,32
142,2.810000,0.000,33
142,4.810000,0.000,34
142,3.500000,0.000,35
142,7.590000,0.000,36
142,2.000000,0.000,37
142,3.030000,0.000,38
142,4.630000,0.000,39
142,8.290000,0.000,40
142,3.530000,0.000,41
142,15.030000,0.000,42
142,3.600000,1.000,43
142,2.510000,1.000,44
142,4.470000,1.000,45
142,4.460000,1.000,46
142,3.840000,1.000,47
142,3.670000,1.000,48
142,2.420000,0.000,49
142,9.270000,0.000,50
142,10.980000,0.000,51
142,2.420000,0.000,52
142,2.980000,0.000,53
142,2.670000,0.000,54
142,6.720000,0.000,55
142,7.220000,1.000,56
142,1.480000,1.000,57
142,2.280000,0.000,58
142,5.420000,0.000,59
142,9.930000,0.000,60
 86,6.640000,1.000, 1
 86,1.800000,0.000, 2
 86,3.060000,0.000, 3
 86,2.520000,0.000, 4
 86,3.070000,0.000, 5
 86,2.860000,0.000, 6
 86,1.460000,0.000, 7
 86,2.280000,0.000, 8
 86,2.920000,0.000, 9
 86,2.400000,0.000,10
 86,3.070000,0.000,11
 86,3.360000,0.000,12
 86,3.090000,1.000,13
 86,2.740000,0.000,14
 86,2.050000,0.000,15
 86,3.610000,0.000,16
 86,2.420000,0.000,17
 86,2.910000,0.000,18
 86,2.440000,0.000,19
 86,2.670000,0.000,20
 86,2.880000,0.000,21
 86,3.860000,0.000,22
 86,1.620000,0.000,23
 86,3.980000,0.000,24
 86,2.950000,0.000,25
 86,6.510000,1.000,26
 86,4.660000,0.000,27
 86,4.050000,0.000,28
 86,3.490000,0.000,29
 86,2.210000,0.000,30
 86,2.950000,0.000,31
 86,3.340000,0.000,32
 86,2.060000,0.000,33
 86,2.150000,0.000,34
 86,1.390000,0.000,35
 86,2.530000,0.000,36
 86,1.930000,0.000,37
 86,3.170000,0.000,38
 86,1.660000,0.000,39
 86,2.030000,0.000,40
 86,5.470000,0.000,42
 86,2.740000,0.000,44
 86,2.730000,1.000,45
 86,3.040000,0.000,46
 86,2.680000,0.000,47
 86,2.410000,0.000,48
 86,1.800000,0.000,49
 86,2.440000,0.000,50
 86,1.620000,0.000,51
 86,15.820000,0.000,52
 86,2.390000,1.000,53
 86,23.350000,1.000,57
 86,2.980000,0.000,58
161,3.660000,0.000, 1
161,5.130000,0.000, 2
161,7.510000,0.000, 3
161,3.860000,0.000, 4
161,4.770000,0.000, 5
161,4.020000,0.000, 6
161,7.440000,0.000, 7
161,5.710000,0.000, 8
161,13.990000,0.000, 9
161,3.650000,0.000,10
161,3.510000,0.000,11
161,4.600000,0.000,12
161,6.220000,0.000,13
161,5.950000,0.000,14
161,3.150000,0.000,15
161,10.710000,0.000,16
161,2.700000,0.000,17
161,5.400000,0.000,18
161,5.210000,0.000,19
161,2.590000,0.000,20
161,4.470000,0.000,21
161,6.830000,0.000,22
161,12.280000,0.000,23
161,4.610000,0.000,24
161,4.330000,0.000,25
161,4.130000,0.000,26
161,3.400000,0.000,27
161,3.370000,0.000,28
161,2.850000,0.000,29
161,8.390000,0.000,30
161,3.650000,0.000,31
161,2.520000,0.000,32
161,5.760000,0.000,33
161,3.480000,0.000,34
161,3.250000,0.000,35
161,2.910000,0.000,36
161,4.660000,0.000,37
161,6.110000,0.000,38
161,2.600000,0.000,39
161,4.220000,0.000,40
161,2.900000,0.000,41
161,2.710000,0.000,42
161,5.030000,0.000,43
161,2.780000,0.000,44
161,5.160000,0.000,45
161,3.350000,0.000,46
161,1.920000,0.000,47
161,3.750000,0.000,48
161,3.870000,0.000,49
161,5.390000,0.000,50
161,4.650000,0.000,51
161,6.250000,0.000,52
161,5.250000,0.000,53
161,4.730000,0.000,54
161,4.900000,0.000,55
161,3.660000,0.000,56
161,3.480000,0.000,57
161,2.810000,0.000,58
161,2.880000,0.000,59
161,2.820000,0.000,60
  5,5.650000,0.000, 1
  5,5.950000,0.000, 2
  5,2.870000,1.000, 3
  5,2.500000,1.000, 4
  5,2.880000,1.000, 5
  5,3.370000,1.000, 6
  5,1.410000,1.000, 7
  5,2.100000,1.000, 8
  5,3.030000,1.000, 9
  5,4.410000,1.000,10
  5,6.040000,1.000,11
  5,1.900000,1.000,12
  5,4.780000,0.000,13
  5,3.380000,0.000,14
  5,4.480000,0.000,15
  5,3.260000,0.000,16
  5,4.030000,1.000,17
  5,2.750000,1.000,18
  5,3.510000,1.000,19
  5,2.280000,1.000,20
  5,2.060000,1.000,21
  5,4.460000,0.000,22
  5,5.400000,0.000,23
  5,5.880000,0.000,24
  5,4.760000,0.000,25
  5,6.670000,0.000,26
  5,4.500000,0.000,27
  5,3.690000,0.000,28
  5,4.150000,0.000,29
  5,15.190000,0.000,30
  5,23.690000,0.000,31
  5,9.970000,0.000,32
  5,8.130000,1.000,33
  5,9.430000,1.000,34
  5,13.160000,0.000,35
  5,7.150000,0.000,36
  5,6.570000,0.000,37
  5,7.700000,0.000,38
  5,4.660000,0.000,39
  5,4.810000,0.000,40
  5,4.230000,0.000,41
  5,20.060000,0.000,42
  5,8.800000,0.000,43
  5,5.850000,0.000,44
  5,3.520000,1.000,45
  5,18.180000,0.000,46
  5,10.510000,0.000,47
  5,11.190000,0.000,48
  5,4.530000,1.000,49
  5,2.950000,1.000,50
  5,4.020000,1.000,51
  5,4.900000,1.000,52
  5,3.200000,1.000,53
  5,3.260000,1.000,54
  5,2.400000,1.000,55
  5,6.900000,0.000,56
  5,7.000000,0.000,57
  5,5.220000,0.000,58
  5,11.910000,0.000,59
  5,10.040000,0.000,60
146,3.630000,0.000, 1
146,1.280000,0.000, 2
146,1.240000,0.000, 3
146,2.920000,0.000, 4
146,3.220000,0.000, 5
146,4.170000,0.000, 6
146,1.480000,0.000, 7
146,2.510000,0.000, 8
146,1.650000,0.000, 9
146,6.740000,1.000,10
146,6.920000,0.000,11
146,2.700000,0.000,12
146,1.550000,0.000,13
146,1.970000,0.000,14
146,1.500000,0.000,15
146,1.650000,0.000,16
146,3.220000,0.000,17
146,3.030000,0.000,18
146,8.750000,0.000,19
146,2.330000,0.000,20
146,6.320000,0.000,21
146,2.290000,0.000,22
146,3.710000,0.000,23
146,19.840000,0.000,24
146,21.510000,0.000,25
146,4.550000,0.000,27
146,2.320000,0.000,28
146,1.270000,0.000,29
146,3.560000,0.000,30
146,1.350000,0.000,31
146,1.440000,0.000,32
146,1.120000,0.000,33
146,0.950000,0.000,34
146,1.180000,0.000,35
146,1.170000,0.000,36
146,0.890000,0.000,37
146,1.000000,0.000,38
146,1.460000,0.000,39
146,1.080000,0.000,40
146,1.400000,0.000,41
146,3.000000,0.000,42
146,1.480000,0.000,43
146,4.340000,0.000,44
146,2.670000,0.000,45
146,1.760000,0.000,46
146,2.190000,0.000,47
146,2.720000,0.000,48
146,2.120000,0.000,49
146,2.490000,0.000,50
146,5.170000,0.000,51
146,3.250000,0.000,52
146,1.570000,0.000,53
146,1.550000,0.000,54
146,2.960000,0.000,55
146,2.240000,0.000,56
146,3.300000,0.000,57
146,2.580000,0.000,58
146,2.230000,0.000,59
146,2.160000,0.000,60
 44,7.820000,0.000, 1
 44,11.430000,1.000, 2
 44,6.870000,1.000, 3
 44,7.730000,0.000, 4
 44,8.080000,1.000, 5
 44,6.290000,1.000, 6
 44,5.100000,0.000, 7
 44,6.430000,0.000, 8
 44,7.330000,0.000, 9
 44,7.140000,0.000,10
 44,6.940000,1.000,11
 44,7.220000,0.000,12
 44,3.470000,1.000,13
 44,3.760000,0.000,14
 44,4.110000,1.000,15
 44,9.790000,0.000,16
 44,2.530000,0.000,17
 44,7.990000,1.000,18
 44,6.760000,0.000,19
 44,3.910000,0.000,20
 44,7.800000,1.000,21
 44,6.850000,0.000,22
 44,3.520000,1.000,23
 44,7.120000,0.000,24
 44,3.970000,0.000,25
 44,8.850000,0.000,26
 44,7.030000,0.000,27
 44,2.080000,1.000,28
 44,4.380000,1.000,29
 44,3.980000,0.000,30
 44,4.200000,0.000,31
 44,8.220000,0.000,32
 44,5.950000,0.000,33
 44,5.260000,0.000,34
 44,5.370000,0.000,35
 44,4.970000,0.000,36
 44,3.920000,0.000,37
 44,4.790000,0.000,38
 44,5.040000,0.000,39
 44,7.410000,0.000,40
 44,4.160000,0.000,41
 44,16.440000,0.000,42
 44,6.580000,0.000,43
 44,4.380000,0.000,44
 44,3.490000,1.000,45
 44,9.980000,0.000,46
 44,6.780000,0.000,47
 44,3.770000,0.000,48
 44,6.140000,0.000,49
 44,5.670000,1.000,50
 44,5.420000,1.000,51
 44,6.410000,0.000,52
 44,2.800000,0.000,53
 44,5.670000,1.000,54
 44,7.120000,0.000,55
 44,3.490000,0.000,56
 44,10.360000,0.000,57
 44,4.690000,0.000,58
 44,4.290000,1.000,59
 44,9.220000,0.000,60
135,11.360000,0.000, 1
135,13.760000,0.000, 2
135,6.170000,0.000, 3
135,13.550000,0.000, 4
135,3.900000,1.000, 5
135,5.720000,1.000, 6
135,8.660000,0.000, 7
135,4.790000,0.000, 8
135,5.430000,1.000, 9
135,7.620000,0.000,10
135,8.160000,0.000,11
135,7.310000,0.000,12
135,3.790000,0.000,13
135,4.970000,0.000,14
135,4.300000,0.000,15
135,6.020000,1.000,16
135,6.060000,0.000,17
135,15.620000,0.000,18
135,6.680000,1.000,19
135,6.690000,0.000,20
135,6.390000,0.000,21
135,6.080000,0.000,22
135,18.750000,0.000,23
135,6.380000,0.000,24
135,6.850000,0.000,25
135,4.740000,0.000,26
135,6.260000,0.000,27
135,9.970000,0.000,28
135,5.650000,0.000,29
135,4.430000,0.000,30
135,8.380000,0.000,31
135,16.720000,0.000,32
135,11.950000,0.000,33
135,3.660000,0.000,34
135,4.050000,0.000,35
135,2.600000,0.000,36
135,4.970000,0.000,37
135,15.780000,0.000,38
135,13.000000,0.000,39
135,6.240000,0.000,40
135,4.880000,0.000,41
135,4.750000,0.000,42
135,8.420000,0.000,43
135,8.720000,0.000,44
135,9.610000,0.000,45
135,8.360000,0.000,46
135,7.410000,0.000,47
135,8.170000,0.000,48
135,5.150000,0.000,49
135,6.230000,0.000,50
135,5.050000,0.000,51
135,4.940000,0.000,52
135,5.480000,0.000,53
135,5.160000,0.000,54
135,5.660000,0.000,55
135,7.030000,0.000,56
135,5.740000,1.000,57
135,11.560000,1.000,58
135,8.440000,0.000,59
135,5.630000,0.000,60
 10,3.130000,0.000, 1
 10,12.020000,1.000, 2
 10,5.260000,0.000, 3
 10,6.520000,0.000, 4
 10,4.350000,0.000, 5
 10,7.380000,1.000, 6
 10,5.260000,0.000, 7
 10,8.140000,0.000, 8
 10,2.860000,0.000, 9
 10,3.140000,1.000,10
 10,4.640000,0.000,11
 10,3.600000,0.000,12
 10,4.240000,0.000,13
 10,3.790000,0.000,14
 10,4.100000,0.000,15
 10,4.200000,1.000,16
 10,4.860000,0.000,17
 10,3.680000,0.000,18
 10,9.970000,0.000,19
 10,4.770000,1.000,20
 10,3.070000,0.000,21
 10,7.240000,0.000,22
 10,6.490000,0.000,23
 10,2.720000,0.000,24
 10,6.620000,0.000,25
 10,4.950000,1.000,26
 10,11.030000,0.000,27
 10,5.840000,0.000,28
 10,4.840000,0.000,29
 10,7.260000,0.000,30
 10,10.970000,1.000,31
 10,5.060000,0.000,32
 10,7.450000,0.000,33
 10,3.800000,0.000,34
 10,2.720000,1.000,35
 10,6.960000,0.000,36
